nome.visitor;nome.home;Date;Start..ET.;score_y;score_x;data2;home;link;visitor
Indiana Pacers;Miami Heat;Mon, Jan 4, 2016;7:30 PM;100;103;201601040;MIA;http://www.basketball-reference.com/boxscores/pbp/201601040MIA.html;IND
Indiana Pacers;Philadelphia 76ers;Sat, Apr 2, 2016;7:30 PM;115;102;201604020;PHI;http://www.basketball-reference.com/boxscores/pbp/201604020PHI.html;IND
Indiana Pacers;Chicago Bulls;Mon, Nov 16, 2015;8:00 PM;95;96;201511160;CHI;http://www.basketball-reference.com/boxscores/pbp/201511160CHI.html;IND
Indiana Pacers;Detroit Pistons;Tue, Nov 3, 2015;7:30 PM;94;82;201511030;DET;http://www.basketball-reference.com/boxscores/pbp/201511030DET.html;IND
Indiana Pacers;Toronto Raptors;Wed, Oct 28, 2015;7:30 PM;99;106;201510280;TOR;http://www.basketball-reference.com/boxscores/pbp/201510280TOR.html;IND
Indiana Pacers;Los Angeles Lakers;Sun, Nov 29, 2015;9:30 PM;107;103;201511290;LAL;http://www.basketball-reference.com/boxscores/pbp/201511290LAL.html;IND
Indiana Pacers;San Antonio Spurs;Mon, Dec 21, 2015;8:30 PM;92;106;201512210;SAS;http://www.basketball-reference.com/boxscores/pbp/201512210SAS.html;IND
Indiana Pacers;Milwaukee Bucks;Wed, Mar 2, 2016;8:00 PM;104;99;201603020;MIL;http://www.basketball-reference.com/boxscores/pbp/201603020MIL.html;IND
Indiana Pacers;Dallas Mavericks;Sat, Mar 12, 2016;2:00 PM;112;105;201603120;DAL;http://www.basketball-reference.com/boxscores/pbp/201603120DAL.html;IND
Indiana Pacers;Atlanta Hawks;Sun, Mar 13, 2016;6:00 PM;75;104;201603130;ATL;http://www.basketball-reference.com/boxscores/pbp/201603130ATL.html;IND
Indiana Pacers;Charlotte Hornets;Fri, Mar 4, 2016;7:00 PM;101;108;201603040;CHO;http://www.basketball-reference.com/boxscores/pbp/201603040CHO.html;IND
Indiana Pacers;Milwaukee Bucks;Wed, Apr 13, 2016;8:00 PM;97;92;201604130;MIL;http://www.basketball-reference.com/boxscores/pbp/201604130MIL.html;IND
Indiana Pacers;Boston Celtics;Wed, Jan 13, 2016;8:00 PM;94;103;201601130;BOS;http://www.basketball-reference.com/boxscores/pbp/201601130BOS.html;IND
Indiana Pacers;Oklahoma City Thunder;Fri, Feb 19, 2016;8:00 PM;101;98;201602190;OKC;http://www.basketball-reference.com/boxscores/pbp/201602190OKC.html;IND
Indiana Pacers;Portland Trail Blazers;Thu, Dec 3, 2015;10:00 PM;111;123;201512030;POR;http://www.basketball-reference.com/boxscores/pbp/201512030POR.html;IND
Indiana Pacers;Phoenix Suns;Tue, Jan 19, 2016;9:00 PM;97;94;201601190;PHO;http://www.basketball-reference.com/boxscores/pbp/201601190PHO.html;IND
Indiana Pacers;Brooklyn Nets;Sat, Mar 26, 2016;6:00 PM;110;120;201603260;BRK;http://www.basketball-reference.com/boxscores/pbp/201603260BRK.html;IND
Indiana Pacers;Denver Nuggets;Sun, Jan 17, 2016;8:00 PM;126;129;201601170;DEN;http://www.basketball-reference.com/boxscores/pbp/201601170DEN.html;IND
Indiana Pacers;Miami Heat;Mon, Feb 22, 2016;7:30 PM;93;101;201602220;MIA;http://www.basketball-reference.com/boxscores/pbp/201602220MIA.html;IND
Indiana Pacers;Minnesota Timberwolves;Sat, Dec 26, 2015;8:00 PM;102;88;201512260;MIN;http://www.basketball-reference.com/boxscores/pbp/201512260MIN.html;IND
Indiana Pacers;Chicago Bulls;Wed, Dec 30, 2015;8:00 PM;100;102;201512300;CHI;http://www.basketball-reference.com/boxscores/pbp/201512300CHI.html;IND
Indiana Pacers;Philadelphia 76ers;Wed, Nov 18, 2015;7:00 PM;112;85;201511180;PHI;http://www.basketball-reference.com/boxscores/pbp/201511180PHI.html;IND
Indiana Pacers;Washington Wizards;Sat, Mar 5, 2016;7:00 PM;100;99;201603050;WAS;http://www.basketball-reference.com/boxscores/pbp/201603050WAS.html;IND
Indiana Pacers;New York Knicks;Sun, Apr 3, 2016;7:30 PM;92;87;201604030;NYK;http://www.basketball-reference.com/boxscores/pbp/201604030NYK.html;IND
Indiana Pacers;Golden State Warriors;Fri, Jan 22, 2016;10:30 PM;110;122;201601220;GSW;http://www.basketball-reference.com/boxscores/pbp/201601220GSW.html;IND
Indiana Pacers;Houston Rockets;Sun, Jan 10, 2016;7:00 PM;103;107;201601100;HOU;http://www.basketball-reference.com/boxscores/pbp/201601100HOU.html;IND
Indiana Pacers;Cleveland Cavaliers;Sun, Nov 8, 2015;3:30 PM;97;101;201511080;CLE;http://www.basketball-reference.com/boxscores/pbp/201511080CLE.html;IND
Indiana Pacers;Boston Celtics;Wed, Nov 11, 2015;7:30 PM;102;91;201511110;BOS;http://www.basketball-reference.com/boxscores/pbp/201511110BOS.html;IND
Indiana Pacers;Washington Wizards;Tue, Nov 24, 2015;7:00 PM;123;106;201511240;WAS;http://www.basketball-reference.com/boxscores/pbp/201511240WAS.html;IND
Indiana Pacers;Sacramento Kings;Sat, Jan 23, 2016;10:30 PM;97;108;201601230;SAC;http://www.basketball-reference.com/boxscores/pbp/201601230SAC.html;IND
Indiana Pacers;Toronto Raptors;Fri, Apr 8, 2016;7:30 PM;98;111;201604080;TOR;http://www.basketball-reference.com/boxscores/pbp/201604080TOR.html;IND
Indiana Pacers;Orlando Magic;Sun, Feb 21, 2016;6:00 PM;105;102;201602210;ORL;http://www.basketball-reference.com/boxscores/pbp/201602210ORL.html;IND
Indiana Pacers;Utah Jazz;Sat, Dec 5, 2015;9:00 PM;119;122;201512050;UTA;http://www.basketball-reference.com/boxscores/pbp/201512050UTA.html;IND
Indiana Pacers;Toronto Raptors;Mon, Apr 18, 2016;7:00 PM;87;98;201604180;TOR;http://www.basketball-reference.com/boxscores/pbp/201604180TOR.html;IND
Indiana Pacers;Brooklyn Nets;Wed, Feb 3, 2016;7:30 PM;114;100;201602030;BRK;http://www.basketball-reference.com/boxscores/pbp/201602030BRK.html;IND
Indiana Pacers;Memphis Grizzlies;Sat, Dec 19, 2015;8:00 PM;84;96;201512190;MEM;http://www.basketball-reference.com/boxscores/pbp/201512190MEM.html;IND
Indiana Pacers;Cleveland Cavaliers;Mon, Feb 29, 2016;7:00 PM;96;100;201602290;CLE;http://www.basketball-reference.com/boxscores/pbp/201602290CLE.html;IND
Indiana Pacers;New Orleans Pelicans;Fri, Jan 8, 2016;8:00 PM;91;86;201601080;NOP;http://www.basketball-reference.com/boxscores/pbp/201601080NOP.html;IND
Indiana Pacers;Toronto Raptors;Tue, Apr 26, 2016;6:00 PM;99;102;201604260;TOR;http://www.basketball-reference.com/boxscores/pbp/201604260TOR.html;IND
Indiana Pacers;Atlanta Hawks;Fri, Feb 5, 2016;7:00 PM;96;102;201602050;ATL;http://www.basketball-reference.com/boxscores/pbp/201602050ATL.html;IND
Indiana Pacers;Toronto Raptors;Sat, Apr 16, 2016;12:30 PM;100;90;201604160;TOR;http://www.basketball-reference.com/boxscores/pbp/201604160TOR.html;IND
Los Angeles Clippers;Oklahoma City Thunder;Wed, Mar 9, 2016;9:30 PM;108;120;201603090;OKC;http://www.basketball-reference.com/boxscores/pbp/201603090OKC.html;LAC
Los Angeles Clippers;Boston Celtics;Wed, Feb 10, 2016;7:30 PM;134;139;201602100;BOS;http://www.basketball-reference.com/boxscores/pbp/201602100BOS.html;LAC
Los Angeles Clippers;Dallas Mavericks;Wed, Nov 11, 2015;8:00 PM;108;118;201511110;DAL;http://www.basketball-reference.com/boxscores/pbp/201511110DAL.html;LAC
Los Angeles Clippers;Los Angeles Lakers;Fri, Dec 25, 2015;10:30 PM;94;84;201512250;LAL;http://www.basketball-reference.com/boxscores/pbp/201512250LAL.html;LAC
Los Angeles Clippers;Indiana Pacers;Tue, Jan 26, 2016;7:00 PM;91;89;201601260;IND;http://www.basketball-reference.com/boxscores/pbp/201601260IND.html;LAC
Los Angeles Clippers;San Antonio Spurs;Fri, Dec 18, 2015;8:00 PM;107;115;201512180;SAS;http://www.basketball-reference.com/boxscores/pbp/201512180SAS.html;LAC
Los Angeles Clippers;Phoenix Suns;Wed, Apr 13, 2016;10:30 PM;105;114;201604130;PHO;http://www.basketball-reference.com/boxscores/pbp/201604130PHO.html;LAC
Los Angeles Clippers;Denver Nuggets;Tue, Nov 24, 2015;9:00 PM;111;94;201511240;DEN;http://www.basketball-reference.com/boxscores/pbp/201511240DEN.html;LAC
Los Angeles Clippers;Orlando Magic;Fri, Feb 5, 2016;7:00 PM;107;93;201602050;ORL;http://www.basketball-reference.com/boxscores/pbp/201602050ORL.html;LAC
Los Angeles Clippers;Los Angeles Lakers;Wed, Apr 6, 2016;10:30 PM;91;81;201604060;LAL;http://www.basketball-reference.com/boxscores/pbp/201604060LAL.html;LAC
Los Angeles Clippers;Houston Rockets;Sat, Dec 19, 2015;8:00 PM;97;107;201512190;HOU;http://www.basketball-reference.com/boxscores/pbp/201512190HOU.html;LAC
Los Angeles Clippers;Portland Trail Blazers;Fri, Nov 20, 2015;10:00 PM;91;102;201511200;POR;http://www.basketball-reference.com/boxscores/pbp/201511200POR.html;LAC
Los Angeles Clippers;Portland Trail Blazers;Mon, Apr 25, 2016;10:30 PM;84;98;201604250;POR;http://www.basketball-reference.com/boxscores/pbp/201604250POR.html;LAC
Los Angeles Clippers;Chicago Bulls;Thu, Dec 10, 2015;8:00 PM;80;83;201512100;CHI;http://www.basketball-reference.com/boxscores/pbp/201512100CHI.html;LAC
Los Angeles Clippers;Detroit Pistons;Mon, Dec 14, 2015;7:30 PM;105;103;201512140;DET;http://www.basketball-reference.com/boxscores/pbp/201512140DET.html;LAC
Los Angeles Clippers;Memphis Grizzlies;Sat, Mar 19, 2016;8:00 PM;102;113;201603190;MEM;http://www.basketball-reference.com/boxscores/pbp/201603190MEM.html;LAC
Los Angeles Clippers;New Orleans Pelicans;Sun, Mar 20, 2016;6:00 PM;105;109;201603200;NOP;http://www.basketball-reference.com/boxscores/pbp/201603200NOP.html;LAC
Los Angeles Clippers;Minnesota Timberwolves;Mon, Dec 7, 2015;8:00 PM;110;106;201512070;MIN;http://www.basketball-reference.com/boxscores/pbp/201512070MIN.html;LAC
Los Angeles Clippers;Cleveland Cavaliers;Thu, Jan 21, 2016;8:00 PM;102;115;201601210;CLE;http://www.basketball-reference.com/boxscores/pbp/201601210CLE.html;LAC
Los Angeles Clippers;New York Knicks;Fri, Jan 22, 2016;7:30 PM;116;88;201601220;NYK;http://www.basketball-reference.com/boxscores/pbp/201601220NYK.html;LAC
Los Angeles Clippers;New Orleans Pelicans;Thu, Dec 31, 2015;8:00 PM;95;89;201512310;NOP;http://www.basketball-reference.com/boxscores/pbp/201512310NOP.html;LAC
Los Angeles Clippers;Charlotte Hornets;Wed, Dec 30, 2015;7:00 PM;122;117;201512300;CHO;http://www.basketball-reference.com/boxscores/pbp/201512300CHO.html;LAC
Los Angeles Clippers;Miami Heat;Sun, Feb 7, 2016;2:00 PM;100;93;201602070;MIA;http://www.basketball-reference.com/boxscores/pbp/201602070MIA.html;LAC
Los Angeles Clippers;Golden State Warriors;Wed, Nov 4, 2015;10:30 PM;108;112;201511040;GSW;http://www.basketball-reference.com/boxscores/pbp/201511040GSW.html;LAC
Los Angeles Clippers;Portland Trail Blazers;Sat, Apr 23, 2016;10:30 PM;88;96;201604230;POR;http://www.basketball-reference.com/boxscores/pbp/201604230POR.html;LAC
Los Angeles Clippers;Portland Trail Blazers;Fri, Apr 29, 2016;10:30 PM;103;106;201604290;POR;http://www.basketball-reference.com/boxscores/pbp/201604290POR.html;LAC
Los Angeles Clippers;Houston Rockets;Wed, Mar 16, 2016;9:30 PM;122;106;201603160;HOU;http://www.basketball-reference.com/boxscores/pbp/201603160HOU.html;LAC
Los Angeles Clippers;Portland Trail Blazers;Wed, Jan 6, 2016;10:00 PM;109;98;201601060;POR;http://www.basketball-reference.com/boxscores/pbp/201601060POR.html;LAC
Los Angeles Clippers;Phoenix Suns;Thu, Nov 12, 2015;10:30 PM;104;118;201511120;PHO;http://www.basketball-reference.com/boxscores/pbp/201511120PHO.html;LAC
Los Angeles Clippers;Minnesota Timberwolves;Wed, Mar 30, 2016;8:00 PM;99;79;201603300;MIN;http://www.basketball-reference.com/boxscores/pbp/201603300MIN.html;LAC
Los Angeles Clippers;Sacramento Kings;Fri, Feb 26, 2016;10:00 PM;117;107;201602260;SAC;http://www.basketball-reference.com/boxscores/pbp/201602260SAC.html;LAC
Los Angeles Clippers;Milwaukee Bucks;Wed, Dec 9, 2015;8:00 PM;109;95;201512090;MIL;http://www.basketball-reference.com/boxscores/pbp/201512090MIL.html;LAC
Los Angeles Clippers;Utah Jazz;Fri, Apr 8, 2016;9:00 PM;102;99;201604080;UTA;http://www.basketball-reference.com/boxscores/pbp/201604080UTA.html;LAC
Los Angeles Clippers;Philadelphia 76ers;Mon, Feb 8, 2016;7:00 PM;98;92;201602080;PHI;http://www.basketball-reference.com/boxscores/pbp/201602080PHI.html;LAC
Los Angeles Clippers;Toronto Raptors;Sun, Jan 24, 2016;6:00 PM;94;112;201601240;TOR;http://www.basketball-reference.com/boxscores/pbp/201601240TOR.html;LAC
Los Angeles Clippers;Sacramento Kings;Wed, Oct 28, 2015;10:00 PM;111;104;201510280;SAC;http://www.basketball-reference.com/boxscores/pbp/201510280SAC.html;LAC
Los Angeles Clippers;Atlanta Hawks;Wed, Jan 27, 2016;8:00 PM;85;83;201601270;ATL;http://www.basketball-reference.com/boxscores/pbp/201601270ATL.html;LAC
Los Angeles Clippers;Washington Wizards;Mon, Dec 28, 2015;7:00 PM;108;91;201512280;WAS;http://www.basketball-reference.com/boxscores/pbp/201512280WAS.html;LAC
Los Angeles Clippers;Brooklyn Nets;Sat, Dec 12, 2015;5:00 PM;105;100;201512120;BRK;http://www.basketball-reference.com/boxscores/pbp/201512120BRK.html;LAC
Los Angeles Clippers;Oklahoma City Thunder;Thu, Mar 31, 2016;9:30 PM;117;119;201603310;OKC;http://www.basketball-reference.com/boxscores/pbp/201603310OKC.html;LAC
Los Angeles Clippers;San Antonio Spurs;Tue, Mar 15, 2016;8:30 PM;87;108;201603150;SAS;http://www.basketball-reference.com/boxscores/pbp/201603150SAS.html;LAC
Los Angeles Clippers;Golden State Warriors;Wed, Mar 23, 2016;10:30 PM;98;114;201603230;GSW;http://www.basketball-reference.com/boxscores/pbp/201603230GSW.html;LAC
Los Angeles Clippers;Dallas Mavericks;Mon, Mar 7, 2016;8:30 PM;109;90;201603070;DAL;http://www.basketball-reference.com/boxscores/pbp/201603070DAL.html;LAC
Los Angeles Clippers;Utah Jazz;Sat, Dec 26, 2015;9:00 PM;109;104;201512260;UTA;http://www.basketball-reference.com/boxscores/pbp/201512260UTA.html;LAC
Los Angeles Lakers;Portland Trail Blazers;Sat, Nov 28, 2015;10:00 PM;96;108;201511280;POR;http://www.basketball-reference.com/boxscores/pbp/201511280POR.html;LAL
Los Angeles Lakers;Orlando Magic;Wed, Nov 11, 2015;7:00 PM;99;101;201511110;ORL;http://www.basketball-reference.com/boxscores/pbp/201511110ORL.html;LAL
Los Angeles Lakers;Phoenix Suns;Mon, Nov 16, 2015;9:00 PM;101;120;201511160;PHO;http://www.basketball-reference.com/boxscores/pbp/201511160PHO.html;LAL
Los Angeles Lakers;New York Knicks;Sun, Nov 8, 2015;3:30 PM;95;99;201511080;NYK;http://www.basketball-reference.com/boxscores/pbp/201511080NYK.html;LAL
Los Angeles Lakers;Houston Rockets;Sat, Dec 12, 2015;8:00 PM;97;126;201512120;HOU;http://www.basketball-reference.com/boxscores/pbp/201512120HOU.html;LAL
Los Angeles Lakers;Charlotte Hornets;Mon, Dec 28, 2015;7:00 PM;98;108;201512280;CHO;http://www.basketball-reference.com/boxscores/pbp/201512280CHO.html;LAL
Los Angeles Lakers;Utah Jazz;Sat, Jan 16, 2016;9:00 PM;82;109;201601160;UTA;http://www.basketball-reference.com/boxscores/pbp/201601160UTA.html;LAL
Los Angeles Lakers;New Orleans Pelicans;Thu, Feb 4, 2016;9:30 PM;99;96;201602040;NOP;http://www.basketball-reference.com/boxscores/pbp/201602040NOP.html;LAL
Los Angeles Lakers;Oklahoma City Thunder;Sat, Dec 19, 2015;5:00 PM;78;118;201512190;OKC;http://www.basketball-reference.com/boxscores/pbp/201512190OKC.html;LAL
Los Angeles Lakers;Washington Wizards;Wed, Dec 2, 2015;7:00 PM;108;104;201512020;WAS;http://www.basketball-reference.com/boxscores/pbp/201512020WAS.html;LAL
Los Angeles Lakers;Portland Trail Blazers;Sat, Jan 23, 2016;10:30 PM;103;121;201601230;POR;http://www.basketball-reference.com/boxscores/pbp/201601230POR.html;LAL
Los Angeles Lakers;New Orleans Pelicans;Fri, Apr 8, 2016;8:00 PM;102;110;201604080;NOP;http://www.basketball-reference.com/boxscores/pbp/201604080NOP.html;LAL
Los Angeles Lakers;Denver Nuggets;Tue, Dec 22, 2015;9:00 PM;111;107;201512220;DEN;http://www.basketball-reference.com/boxscores/pbp/201512220DEN.html;LAL
Los Angeles Lakers;Memphis Grizzlies;Sun, Dec 27, 2015;6:00 PM;96;112;201512270;MEM;http://www.basketball-reference.com/boxscores/pbp/201512270MEM.html;LAL
Los Angeles Lakers;Golden State Warriors;Tue, Nov 24, 2015;10:30 PM;77;111;201511240;GSW;http://www.basketball-reference.com/boxscores/pbp/201511240GSW.html;LAL
Los Angeles Lakers;Philadelphia 76ers;Tue, Dec 1, 2015;7:00 PM;91;103;201512010;PHI;http://www.basketball-reference.com/boxscores/pbp/201512010PHI.html;LAL
Los Angeles Lakers;Memphis Grizzlies;Wed, Feb 24, 2016;8:00 PM;119;128;201602240;MEM;http://www.basketball-reference.com/boxscores/pbp/201602240MEM.html;LAL
Los Angeles Lakers;Chicago Bulls;Sun, Feb 21, 2016;8:00 PM;115;126;201602210;CHI;http://www.basketball-reference.com/boxscores/pbp/201602210CHI.html;LAL
Los Angeles Lakers;Golden State Warriors;Thu, Jan 14, 2016;10:30 PM;98;116;201601140;GSW;http://www.basketball-reference.com/boxscores/pbp/201601140GSW.html;LAL
Los Angeles Lakers;Dallas Mavericks;Fri, Nov 13, 2015;8:30 PM;82;90;201511130;DAL;http://www.basketball-reference.com/boxscores/pbp/201511130DAL.html;LAL
Los Angeles Lakers;Cleveland Cavaliers;Wed, Feb 10, 2016;8:00 PM;111;120;201602100;CLE;http://www.basketball-reference.com/boxscores/pbp/201602100CLE.html;LAL
Los Angeles Lakers;Los Angeles Clippers;Fri, Jan 29, 2016;10:30 PM;93;105;201601290;LAC;http://www.basketball-reference.com/boxscores/pbp/201601290LAC.html;LAL
Los Angeles Lakers;Toronto Raptors;Mon, Dec 7, 2015;7:30 PM;93;102;201512070;TOR;http://www.basketball-reference.com/boxscores/pbp/201512070TOR.html;LAL
Los Angeles Lakers;Utah Jazz;Mon, Mar 28, 2016;9:00 PM;75;123;201603280;UTA;http://www.basketball-reference.com/boxscores/pbp/201603280UTA.html;LAL
Los Angeles Lakers;Boston Celtics;Wed, Dec 30, 2015;7:30 PM;112;104;201512300;BOS;http://www.basketball-reference.com/boxscores/pbp/201512300BOS.html;LAL
Los Angeles Lakers;Milwaukee Bucks;Mon, Feb 22, 2016;8:00 PM;101;108;201602220;MIL;http://www.basketball-reference.com/boxscores/pbp/201602220MIL.html;LAL
Los Angeles Lakers;Atlanta Hawks;Fri, Dec 4, 2015;8:00 PM;87;100;201512040;ATL;http://www.basketball-reference.com/boxscores/pbp/201512040ATL.html;LAL
Los Angeles Lakers;Miami Heat;Tue, Nov 10, 2015;7:30 PM;88;101;201511100;MIA;http://www.basketball-reference.com/boxscores/pbp/201511100MIA.html;LAL
Los Angeles Lakers;Denver Nuggets;Wed, Mar 2, 2016;9:00 PM;107;117;201603020;DEN;http://www.basketball-reference.com/boxscores/pbp/201603020DEN.html;LAL
Los Angeles Lakers;Minnesota Timberwolves;Wed, Dec 9, 2015;8:00 PM;122;123;201512090;MIN;http://www.basketball-reference.com/boxscores/pbp/201512090MIN.html;LAL
Los Angeles Lakers;Houston Rockets;Sun, Apr 10, 2016;3:30 PM;110;130;201604100;HOU;http://www.basketball-reference.com/boxscores/pbp/201604100HOU.html;LAL
Los Angeles Lakers;Indiana Pacers;Mon, Feb 8, 2016;7:00 PM;87;89;201602080;IND;http://www.basketball-reference.com/boxscores/pbp/201602080IND.html;LAL
Los Angeles Lakers;San Antonio Spurs;Fri, Dec 11, 2015;9:30 PM;87;109;201512110;SAS;http://www.basketball-reference.com/boxscores/pbp/201512110SAS.html;LAL
Los Angeles Lakers;Sacramento Kings;Fri, Oct 30, 2015;10:00 PM;114;132;201510300;SAC;http://www.basketball-reference.com/boxscores/pbp/201510300SAC.html;LAL
Los Angeles Lakers;San Antonio Spurs;Sat, Feb 6, 2016;8:30 PM;102;106;201602060;SAS;http://www.basketball-reference.com/boxscores/pbp/201602060SAS.html;LAL
Los Angeles Lakers;Oklahoma City Thunder;Mon, Apr 11, 2016;8:00 PM;79;112;201604110;OKC;http://www.basketball-reference.com/boxscores/pbp/201604110OKC.html;LAL
Los Angeles Lakers;Los Angeles Clippers;Tue, Apr 5, 2016;10:30 PM;81;103;201604050;LAC;http://www.basketball-reference.com/boxscores/pbp/201604050LAC.html;LAL
Los Angeles Lakers;Detroit Pistons;Sun, Dec 6, 2015;6:00 PM;91;111;201512060;DET;http://www.basketball-reference.com/boxscores/pbp/201512060DET.html;LAL
Los Angeles Lakers;Sacramento Kings;Thu, Jan 7, 2016;10:30 PM;115;118;201601070;SAC;http://www.basketball-reference.com/boxscores/pbp/201601070SAC.html;LAL
Los Angeles Lakers;Brooklyn Nets;Fri, Nov 6, 2015;7:30 PM;104;98;201511060;BRK;http://www.basketball-reference.com/boxscores/pbp/201511060BRK.html;LAL
Los Angeles Lakers;Phoenix Suns;Wed, Mar 23, 2016;10:00 PM;107;119;201603230;PHO;http://www.basketball-reference.com/boxscores/pbp/201603230PHO.html;LAL
